id,name,industry,city,website,phone,score,campaignReady
PROSP-0752,"Plataforma Digital",facturacion,León,,,0,true
PROSP-0753,"Facturación Electrónica del Golfo",facturacion,Durango,,,0,true
PROSP-0754,"Soluciones de Pago Puebla",consultoria,León,,,0,true
PROSP-0755,"Innovación",automatizacion,Aguascalientes,,,0,true
PROSP-0756,"Facturación Inteligente Asociados",consultoria,Villahermosa,,,0,true
PROSP-0757,"Auditoría Contable",rrhh,Chihuahua,,,0,true
PROSP-0758,"Asesoría Financiera Contable",facturacion,Saltillo,,,0,true
PROSP-0759,"Cobro Digital Services",facturacion,Aguascalientes,,,0,true
PROSP-0760,"Tech Solutions SA de CV",facturacion,Veracruz,,,0,true
PROSP-0761,"Gestión Contable MX",auditoria,Cancún,,,0,true
PROSP-0762,"Contabilidad Integral CDMX",consultoria,Querétaro,,,0,true
PROSP-0763,"Servicios Fiscales Contables",consultoria,Culiacán,,,0,true
PROSP-0764,"Servicios Fiscales Contables del Golfo",facturacion,Saltillo,,,0,true
PROSP-0765,"Pagos Digitales",facturacion,Mérida,,,0,true
PROSP-0766,"Soluciones CFDI Veracruz",facturacion,Puebla,,,0,true
PROSP-0767,"Firma Consultora Plus",cobranza,Cancún,,,0,true
PROSP-0768,"RH Monterrey",facturacion,Puebla,,,0,true
PROSP-0769,"SaaS CDMX",facturacion,León,,,0,true
PROSP-0770,"Consultoría Villahermosa",facturacion,Puebla,,,0,true
PROSP-0771,"Contadores Públicos",automatizacion,Hermosillo,,,0,true
PROSP-0772,"Sistemas y Asociados",auditoria,Guanajuato,,,0,true
PROSP-0773,"Facturación Ágil Services",consultoria,Durango,,,0,true
PROSP-0774,"Facturación en Línea Total",auditoria,Toluca,,,0,true
PROSP-0775,"Facturación en Línea Empresarial",automatizacion,León,,,0,true
PROSP-0776,"Consultoría Financiera Saltillo",consultoria,Villahermosa,,,0,true
PROSP-0777,"Facturación Electrónica",consultoria,San Luis Potosí,,,0,true
PROSP-0778,"Consultoría Tributaria Asociados",facturacion,Toluca,,,0,true
PROSP-0779,"Contaduría Pro",consultoria,Culiacán,,,0,true
PROSP-0780,"Gestión del Pacífico",consultoria,León,,,0,true
PROSP-0781,"Transformación CDMX",facturacion,Hermosillo,,,0,true
PROSP-0782,"Servicios de Contabilidad SC",facturacion,Tijuana,,,0,true
PROSP-0783,"IT Solutions Total",automatizacion,Chihuahua,,,0,true
PROSP-0784,"Administración Veracruz",automatizacion,Puebla,,,0,true
PROSP-0785,"Lending Hermosillo",facturacion,Querétaro,,,0,true
PROSP-0786,"Consultoría de Negocios Hermosillo",rrhh,Querétaro,,,0,true
PROSP-0787,"Contadores Certificados Tuxtla Gutiérrez",automatizacion,Tuxtla Gutiérrez,,,0,true
PROSP-0788,"Servicios de Oficina Monterrey",facturacion,Toluca,,,0,true
PROSP-0789,"Consultoría Tributaria Guanajuato",facturacion,Tijuana,,,0,true
PROSP-0790,"Innovación Solutions",automatizacion,Querétaro,,,0,true
PROSP-0791,"Envíos del Golfo",facturacion,Puebla,,,0,true
PROSP-0792,"Cobro Aguascalientes",consultoria,Puebla,,,0,true
PROSP-0793,"Workflow",facturacion,San Luis Potosí,,,0,true
PROSP-0794,"Auditoría Interna Tuxtla Gutiérrez",facturacion,Hermosillo,,,0,true
PROSP-0795,"Consultoría Tributaria",rrhh,Puebla,,,0,true
PROSP-0796,"Despacho de Contaduría Consulting",facturacion,San Luis Potosí,,,0,true
PROSP-0797,"Plataforma de Facturación",administracion,Querétaro,,,0,true
PROSP-0798,"Servicios de Facturación",administracion,Torreón,,,0,true
PROSP-0799,"Plataforma de Pagos Hermanos",cobranza,Toluca,,,0,true
PROSP-0800,"Code Hermanos",rrhh,León,,,0,true
PROSP-0801,"Contabilidad Integral y Asociados",facturacion,Mérida,,,0,true
PROSP-0802,"Consultoría Consulting",consultoria,Villahermosa,,,0,true
PROSP-0803,"Cobranza Extrajudicial Guanajuato",auditoria,Querétaro,,,0,true
PROSP-0804,"Facturación Digital del Centro",facturacion,Querétaro,,,0,true
PROSP-0805,"Patrimonial Premium",consultoria,Morelia,,,0,true
PROSP-0806,"Soluciones Financieras Morelia",consultoria,San Luis Potosí,,,0,true
PROSP-0807,"Asesores Contables Mérida",consultoria,Guanajuato,,,0,true
PROSP-0808,"Inversiones del Golfo",logistica,Toluca,,,0,true
PROSP-0809,"Bufete Contable Monterrey",consultoria,Puebla,,,0,true
PROSP-0810,"Billetera Digital SC",facturacion,Oaxaca,,,0,true
PROSP-0811,"Soluciones Empresariales Group",facturacion,Querétaro,,,0,true
PROSP-0812,"Consultoría Empresarial CDMX",facturacion,Mérida,,,0,true
PROSP-0813,"Tech Total",consultoria,Hermosillo,,,0,true
PROSP-0814,"Headhunting",facturacion,León,,,0,true
PROSP-0815,"Auditoría",facturacion,Mérida,,,0,true
PROSP-0816,"Gestoría Fiscal y Cía",facturacion,León,,,0,true
PROSP-0817,"Facturación en Línea Querétaro",facturacion,Toluca,,,0,true
PROSP-0818,"Gestión Financiera Master",consultoria,Chihuahua,,,0,true
PROSP-0819,"Sistemas Group",consultoria,Guanajuato,,,0,true
PROSP-0820,"Despacho Contable CDMX",consultoria,Guanajuato,,,0,true
PROSP-0821,"Asesoría de Negocios",cobranza,Veracruz,,,0,true
PROSP-0822,"Despacho Fiscal Veracruz",cobranza,Oaxaca,,,0,true
PROSP-0823,"Digital",facturacion,Mérida,,,0,true
PROSP-0824,"Asesoría Financiera Contable Express",consultoria,Mérida,,,0,true
PROSP-0825,"Cobro Querétaro",automatizacion,Toluca,,,0,true
PROSP-0826,"Gestión Tijuana",facturacion,Cancún,,,0,true
PROSP-0827,"Consultoría de Negocios",automatizacion,Culiacán,,,0,true
PROSP-0828,"Estrategia del Centro",administracion,Aguascalientes,,,0,true
PROSP-0829,"Consultoría Financiera SA de CV",facturacion,León,,,0,true
PROSP-0830,"eFactura y Asociados",facturacion,Cancún,,,0,true
PROSP-0831,"Soluciones Contables Corporativo",facturacion,Toluca,,,0,true
PROSP-0832,"Timbre Fiscal",administracion,Puebla,,,0,true
PROSP-0833,"Software CDMX",facturacion,Querétaro,,,0,true
PROSP-0834,"Asesores Contables",consultoria,Morelia,,,0,true
PROSP-0835,"Plataforma de Facturación Corporativo",consultoria,Mérida,,,0,true
PROSP-0836,"Asesoría Contable Tijuana",facturacion,San Luis Potosí,,,0,true
PROSP-0837,"Plataforma Digital Monterrey",facturacion,Mérida,,,0,true
PROSP-0838,"Servicios de Contabilidad Group",facturacion,Cancún,,,0,true
PROSP-0839,"Smart Automation Master",automatizacion,Oaxaca,,,0,true
PROSP-0840,"Facturación Ágil Express",facturacion,Saltillo,,,0,true
PROSP-0841,"Despacho de Auditoría Contable CDMX",consultoria,Saltillo,,,0,true
PROSP-0842,"Despacho de Auditoría Contable",cobranza,Tijuana,,,0,true
PROSP-0843,"Reclutamiento Consulting",administracion,Toluca,,,0,true
PROSP-0844,"Contadores Públicos MX",consultoria,Aguascalientes,,,0,true
PROSP-0845,"Asesores Contables y Asociados",logistica,Toluca,,,0,true
PROSP-0846,"Pagos Digitales Consulting",consultoria,Aguascalientes,,,0,true
PROSP-0847,"Auditoría Externa del Bajío",consultoria,Chihuahua,,,0,true
PROSP-0848,"Grupo Consultor Guadalajara",facturacion,Aguascalientes,,,0,true
PROSP-0849,"Digital Profesional",consultoria,Querétaro,,,0,true
PROSP-0850,"Servicios de Facturación Puebla",facturacion,Hermosillo,,,0,true
PROSP-0851,"Contabilidad Integral Guadalajara",facturacion,Aguascalientes,,,0,true
PROSP-0852,"Insurtech",consultoria,Villahermosa,,,0,true
PROSP-0853,"Factura Fácil Guadalajara",facturacion,Hermosillo,,,0,true
PROSP-0854,"SaaS Asociados",facturacion,Puebla,,,0,true
PROSP-0855,"Facturación Móvil CDMX",facturacion,Guanajuato,,,0,true
PROSP-0856,"Sistema de Facturación Asociados",facturacion,Puebla,,,0,true
PROSP-0857,"Patrimonial",auditoria,Puebla,,,0,true
PROSP-0858,"Patrimonial Saltillo",consultoria,Querétaro,,,0,true
PROSP-0859,"Business Consulting Tuxtla Gutiérrez",facturacion,Chihuahua,,,0,true
PROSP-0860,"Firma Contable y Asociados",facturacion,Durango,,,0,true
PROSP-0861,"RPA CDMX",facturacion,Querétaro,,,0,true
PROSP-0862,"Code Aguascalientes",consultoria,Chihuahua,,,0,true
PROSP-0863,"Consultoría Integral Hermanos",consultoria,Hermosillo,,,0,true
PROSP-0864,"Auditores CDMX",facturacion,Cancún,,,0,true
PROSP-0865,"Facturación en la Nube Aguascalientes",rrhh,Puebla,,,0,true
PROSP-0866,"Despacho de Auditoría Contable Integral",auditoria,Durango,,,0,true
PROSP-0867,"Gestión Contable Puebla",consultoria,León,,,0,true
PROSP-0868,"Optimización CDMX",consultoria,Saltillo,,,0,true
PROSP-0869,"Despacho de Auditoría Contable Hermosillo",consultoria,Toluca,,,0,true
PROSP-0870,"Facturación Inteligente CDMX",facturacion,Puebla,,,0,true
PROSP-0871,"Sistema de Facturación del Pacífico",administracion,Chihuahua,,,0,true
PROSP-0872,"Automatización del Centro",consultoria,Villahermosa,,,0,true
PROSP-0873,"Estrategia Express",facturacion,Puebla,,,0,true
PROSP-0874,"Plataforma de Facturación Puebla",facturacion,León,,,0,true
PROSP-0875,"Asesores Contables y Cía",cobranza,Puebla,,,0,true
PROSP-0876,"Bufete Contable Master",facturacion,Cancún,,,0,true
PROSP-0877,"Bufete Contable y Asociados",cobranza,Puebla,,,0,true
PROSP-0878,"Inteligencia Saltillo",facturacion,Puebla,,,0,true
PROSP-0879,"Advisory",facturacion,Guanajuato,,,0,true
PROSP-0880,"Despacho Contable San Luis Potosí",consultoria,Oaxaca,,,0,true
PROSP-0881,"Automatización Industrial Profesional",consultoria,Tijuana,,,0,true
PROSP-0882,"Despacho de Auditoría Contable SC",consultoria,Guanajuato,,,0,true
PROSP-0883,"Soluciones Empresariales Consulting",administracion,Puebla,,,0,true
PROSP-0884,"Facturación Móvil Group",facturacion,Morelia,,,0,true
PROSP-0885,"Facturación en la Nube del Centro",consultoria,Mérida,,,0,true
PROSP-0886,"Desarrollo Aguascalientes",consultoria,León,,,0,true
PROSP-0887,"Automatización Industrial",consultoria,Querétaro,,,0,true
PROSP-0888,"Recursos Humanos Hermanos",consultoria,Torreón,,,0,true
PROSP-0889,"Consultoría Financiera MX",consultoria,Puebla,,,0,true
PROSP-0890,"Fintech CDMX",rrhh,Puebla,,,0,true
PROSP-0891,"Gestión Administrativa del Pacífico",facturacion,Querétaro,,,0,true
PROSP-0892,"Consultoría Empresarial Guadalajara",consultoria,Toluca,,,0,true
PROSP-0893,"Soluciones de Pago",facturacion,Villahermosa,,,0,true
PROSP-0894,"Grupo Consultor Pro",consultoria,Saltillo,,,0,true
PROSP-0895,"Tech Corporativo",consultoria,Puebla,,,0,true
PROSP-0896,"Facturación Ágil",consultoria,Mérida,,,0,true
PROSP-0897,"Business Consulting del Norte",cobranza,Querétaro,,,0,true
PROSP-0898,"Facturación Ágil Master",facturacion,Tijuana,,,0,true
PROSP-0899,"Automatización Industrial CDMX",automatizacion,Querétaro,,,0,true
PROSP-0900,"Gestión Puebla",consultoria,Toluca,,,0,true
PROSP-0901,"Despacho Contable Toluca",logistica,Querétaro,,,0,true
PROSP-0902,"Inversiones y Asociados",facturacion,Puebla,,,0,true
PROSP-0903,"Servicios de Facturación Tuxtla Gutiérrez",consultoria,Mérida,,,0,true
PROSP-0904,"Gestoría Fiscal S de RL",rrhh,Querétaro,,,0,true
PROSP-0905,"Consultores Fiscales Puebla",facturacion,Cancún,,,0,true
PROSP-0906,"Facturación Total Puebla",facturacion,Hermosillo,,,0,true
PROSP-0907,"Contadores Públicos CDMX",facturacion,Durango,,,0,true
PROSP-0908,"Desarrollo Organizacional Querétaro",consultoria,Puebla,,,0,true
PROSP-0909,"Compliance del Norte",facturacion,Hermosillo,,,0,true
PROSP-0910,"Fulfillment Profesional",rrhh,Guanajuato,,,0,true
PROSP-0911,"Distribución",consultoria,Saltillo,,,0,true
PROSP-0912,"Firma Contable Integral",automatizacion,Cancún,,,0,true
PROSP-0913,"Gestión CDMX",facturacion,Durango,,,0,true
PROSP-0914,"Soluciones CFDI",consultoria,León,,,0,true
PROSP-0915,"Auditoría Contable Guadalajara",facturacion,Toluca,,,0,true
PROSP-0916,"Facturación Integral Services",facturacion,Mérida,,,0,true
PROSP-0917,"Digital Puebla",consultoria,Tijuana,,,0,true
PROSP-0918,"Data Guanajuato",rrhh,Puebla,,,0,true
PROSP-0919,"Facturación Total Guadalajara",rrhh,Puebla,,,0,true
PROSP-0920,"Recuperación CDMX",facturacion,Tijuana,,,0,true
PROSP-0921,"Despacho Fiscal Express",cobranza,San Luis Potosí,,,0,true
PROSP-0922,"Facturación Integral Querétaro",facturacion,Chihuahua,,,0,true
PROSP-0923,"Almacenaje",cobranza,Saltillo,,,0,true
PROSP-0924,"Software Factory León",automatizacion,Toluca,,,0,true
PROSP-0925,"Gestión de Cobranza MX",facturacion,Saltillo,,,0,true
PROSP-0926,"Sistema de Facturación Querétaro",automatizacion,León,,,0,true
PROSP-0927,"Envíos Toluca",auditoria,Querétaro,,,0,true
PROSP-0928,"Gestión Financiera y Asociados",auditoria,Cancún,,,0,true
PROSP-0929,"Timbre Fiscal y Socios",logistica,Veracruz,,,0,true
PROSP-0930,"Grupo Consultor Tijuana",consultoria,Saltillo,,,0,true
PROSP-0931,"Despacho Fiscal del Norte",rrhh,Toluca,,,0,true
PROSP-0932,"Recuperación del Golfo",consultoria,Chihuahua,,,0,true
PROSP-0933,"Contabilidad Integral Express",automatizacion,Morelia,,,0,true
PROSP-0934,"Gestión Corporativo",facturacion,Puebla,,,0,true
PROSP-0935,"Automatización CDMX",administracion,Morelia,,,0,true
PROSP-0936,"Soluciones Financieras CDMX",rrhh,Puebla,,,0,true
PROSP-0937,"Sistemas Monterrey",facturacion,Querétaro,,,0,true
PROSP-0938,"Neobanco CDMX",consultoria,Chihuahua,,,0,true
PROSP-0939,"Consultoría Financiera y Cía",consultoria,Puebla,,,0,true
PROSP-0940,"Asesoría Contable Hermanos",administracion,Mérida,,,0,true
PROSP-0941,"Recuperación Tuxtla Gutiérrez",facturacion,San Luis Potosí,,,0,true
PROSP-0942,"Asesoría Financiera Contable Corporativo",consultoria,Puebla,,,0,true
PROSP-0943,"Planeación SC",consultoria,Puebla,,,0,true
PROSP-0944,"Paquetería San Luis Potosí",facturacion,Mérida,,,0,true
PROSP-0945,"Bufete Contable CDMX",consultoria,Chihuahua,,,0,true
PROSP-0946,"Consultoría Fiscal Consulting",cobranza,Mérida,,,0,true
PROSP-0947,"Soluciones CFDI Services",cobranza,Guanajuato,,,0,true
PROSP-0948,"Asesores Contables CDMX",consultoria,Guanajuato,,,0,true
PROSP-0949,"Contadores Certificados y Socios",consultoria,Puebla,,,0,true
PROSP-0950,"Timbre Fiscal SA de CV",consultoria,San Luis Potosí,,,0,true
PROSP-0951,"Despacho de Auditoría Contable Corporativo",facturacion,Mérida,,,0,true
PROSP-0952,"CFDI Profesional",consultoria,Saltillo,,,0,true
PROSP-0953,"Asesores Contables Veracruz",consultoria,Puebla,,,0,true
PROSP-0954,"Desarrollo CDMX",facturacion,Hermosillo,,,0,true
PROSP-0955,"Back Office Oaxaca",facturacion,Mérida,,,0,true
PROSP-0956,"Facturación en la Nube del Norte",logistica,Cancún,,,0,true
PROSP-0957,"Estrategia CDMX",facturacion,León,,,0,true
PROSP-0958,"Servicios de Oficina y Cía",consultoria,Hermosillo,,,0,true
PROSP-0959,"Grupo Contable Toluca",consultoria,Mérida,,,0,true
PROSP-0960,"Consultoría Tributaria Master",consultoria,Cancún,,,0,true
PROSP-0961,"Bufete Contable MX",cobranza,Veracruz,,,0,true
PROSP-0962,"Facturación Express Querétaro",facturacion,León,,,0,true
PROSP-0963,"Facturación Automatizada Morelia",consultoria,León,,,0,true
PROSP-0964,"Servicios de Facturación del Centro",consultoria,Toluca,,,0,true
PROSP-0965,"Asesoría Contable y Cía",facturacion,Toluca,,,0,true
PROSP-0966,"Data Guadalajara",facturacion,Puebla,,,0,true
PROSP-0967,"Despacho de Auditoría Contable y Socios",facturacion,León,,,0,true
PROSP-0968,"Firma Contable SA de CV",consultoria,Villahermosa,,,0,true
PROSP-0969,"Servicios Contables Services",facturacion,Toluca,,,0,true
PROSP-0970,"Consultoría Tributaria Integral",logistica,Hermosillo,,,0,true
PROSP-0971,"Contaduría del Centro",facturacion,Querétaro,,,0,true
PROSP-0972,"Facturación Ágil Empresarial",auditoria,San Luis Potosí,,,0,true
PROSP-0973,"Asesoría Fiscal Integral y Asociados",rrhh,Mérida,,,0,true
PROSP-0974,"Asesoría Querétaro",consultoria,Veracruz,,,0,true
PROSP-0975,"Insurtech del Norte",automatizacion,Morelia,,,0,true
PROSP-0976,"Asesoría Financiera Contable Empresarial",consultoria,Toluca,,,0,true
PROSP-0977,"Comprobantes Digitales y Asociados",automatizacion,Puebla,,,0,true
PROSP-0978,"Business Consulting Corporativo",consultoria,León,,,0,true
PROSP-0979,"Timbre Fiscal del Centro",consultoria,Puebla,,,0,true
PROSP-0980,"Servicios Administrativos",logistica,León,,,0,true
PROSP-0981,"Consultoría Empresarial y Socios",consultoria,Morelia,,,0,true
PROSP-0982,"Timbre Fiscal Monterrey",consultoria,Querétaro,,,0,true
PROSP-0983,"Business Consulting del Bajío",facturacion,Veracruz,,,0,true
PROSP-0984,"Despacho Fiscal Monterrey",consultoria,Querétaro,,,0,true
PROSP-0985,"Consultoría Tributaria S de RL",facturacion,San Luis Potosí,,,0,true
PROSP-0986,"Soluciones Empresariales Monterrey",facturacion,Oaxaca,,,0,true
PROSP-0987,"Consultoría de Negocios CDMX",consultoria,San Luis Potosí,,,0,true
PROSP-0988,"Consultores Fiscales SA de CV",consultoria,Guanajuato,,,0,true
PROSP-0989,"Comprobantes Digitales León",rrhh,Chihuahua,,,0,true
PROSP-0990,"Sistema de Facturación CDMX",automatizacion,Toluca,,,0,true
PROSP-0991,"Inversiones Hermosillo",consultoria,León,,,0,true
PROSP-0992,"Facturación Ágil Hermosillo",consultoria,Mérida,,,0,true
PROSP-0993,"Consultoría Tributaria del Bajío",facturacion,Chihuahua,,,0,true
PROSP-0994,"Asesoría Fiscal Integral Plus",facturacion,Cancún,,,0,true
PROSP-0995,"Despacho de Contaduría Aguascalientes",consultoria,Mérida,,,0,true
PROSP-0996,"Facturación en Línea CDMX",consultoria,Chihuahua,,,0,true
PROSP-0997,"Plataforma de Pagos del Centro",automatizacion,Veracruz,,,0,true
PROSP-0998,"Asesoría Contable Corporativo",automatizacion,San Luis Potosí,,,0,true
PROSP-0999,"Transformación SA de CV",consultoria,Querétaro,,,0,true
PROSP-1000,"Innovación Digital Solutions",automatizacion,Hermosillo,,,0,true
